Symbol,Name,Last Price,Open,High,Low,Prev Close,Volume,Change %,RSI 14
TVSINVIT-IV,TVS INFRASTRUCTURE TRUST,115,0,115,115,115,0,0.0,
EFCIL,EFC (I),203.66,206.22,208.27,201.31,203.66,0,0.0,72.46
REGAAL,REGAAL RESOURCES,84.38,84.85,85.56,82.81,84.38,0,0.0,87.11
ARFIN,ARFIN INDIA,95.16,97.4,97.95,94.25,95.16,0,0.0,81.17
LTGILTCASE,ZERODHA NIFTY 8-13 YR G-SEC ETF,29.69,30.28,30.28,29.66,29.69,0,0.0,58.22
SGFIN,SG FINSERVE,533.9,543.95,550,530.05,533.9,0,0.0,77.66
CPPLUS,ADITYA INFOTECH,2273.2,2300,2300,2188.2,2273.2,0,0.0,84.6
LAXMIINDIA,LAXMI INDIA FINANCE,114.06,115.2,116.85,111.21,114.06,0,0.0,82.69
SGMART,SG MART,543.25,548,549.75,538.75,543.25,0,0.0,78.04
AMANTA,AMANTA HEALTHCARE,132.03,137.99,138.19,130.22,132.03,0,0.0,79.13
CPEDU,CAREER POINT EDUTECH,191.89,194.22,196.1,189.85,191.89,0,0.0,76.53
ELM250,EDELWEISS NIFTY LARGEMIDCAP 250 ETF,16.04,16.32,16.42,15.96,16.04,0,0.0,71.8
SML100CASE,ZERODHA NIFTY SMALLCAP 100 ETF,9.94,10.06,10.1,9.9,9.94,0,0.0,82.78
STLNETWORK,STL NETWORKS,29.34,31.68,32.09,28.72,29.34,0,0.0,85.18
AHCL,ANLON HEALTHCARE,15.87,16,17.2,15.5,15.87,0,0.0,94.53
VIKRAN,VIKRAN ENGINEERING,70.12,72.99,73.45,69.95,70.12,0,0.0,74.84
GCSL,GRETEX CORPORATE SERVICES,339.3,342.05,351.15,332,339.3,0,0.0,46.37
SUPREMEENG-BZ,SUPREME ENGINEERING,1.06,1.03,1.1,1.03,1.06,0,0.0,59.62
ATLANTAELE,ATLANTA ELECTRICALS,1778.5,1650,1778.9,1632.4,1778.5,0,0.0,96.5
GANESHCP,GANESH CONSUMER PRODUCT L,187.1,192.85,194,185.28,187.1,0,0.0,61.15
IVALUE,IVALUE INFOSOLUTIONS,255.39,267.98,272.96,255.1,255.39,0,0.0,65.43
GKENERGY,GK ENERGY,126.41,130.99,131.47,124.01,126.41,0,0.0,87.66
SAATVIKGL,SAATVIK GREEN ENERGY,453,470.6,479,450.3,453,0,0.0,73.81
RHETAN,RHETAN TMT,28.83,29.04,29.49,28.01,28.83,0,0.0,83.81
DEVX,DEV ACCELERATOR,41.95,40.6,42.1,40.6,41.95,0,0.0,83.72
URBANCO,URBAN COMPANY,142.42,143.75,145.99,141.16,142.42,0,0.0,74.25
SHRINGARMS,SHRINGAR HOU OF MANGALS L,202.12,204.9,205.94,197.5,202.12,0,0.0,77.2
ABCOTS,A B COTSPIN INDIA,310.85,389.9,392.95,310.85,310.85,0,0.0,13.09
VMSTMT,VMS TMT,46.05,46.11,47.19,44.85,46.05,0,0.0,89.16
MWL,MANGALAM WORLDWIDE,283.2,281.2,284.5,279.5,283.2,0,0.0,85.9
TIGERLOGS,TIGER LOGISTICS (INDIA) L,32.27,33.8,33.8,32,32.27,0,0.0,72.75
TRUALT,TRUALT BIOENERGY,488.55,494.8,497,473.25,488.55,0,0.0,86.75
ASIFRG-SF,,11,0,11,11,11,0,0.0,
FINKURVE,FINKURVE FINANCIAL SERV L,68.82,71.44,73.01,68.1,68.82,0,0.0,69.45
JAINREC,JAIN RESOURCE RECYCLING L,410.6,411.8,415,400.8,410.6,0,0.0,22.44
EPACKPEB,EPACK PREFAB TECHN,183.29,188,192.73,182.11,183.29,0,0.0,79.4
BMWVENTLTD,BMW VENTURES,64.01,64.48,66.01,63.54,64.01,0,0.0,80.45
TATACAP,TATA CAPITAL,337.2,345.2,346,334.6,337.2,0,0.0,77.46
QSIFHDG-SF,,11,0,11,11,11,0,0.0,
BLUESTONE,BLUESTONE JEWEL LFSTL,546.1,563.9,596,525.25,546.1,0,0.0,71.78
CRAMC,CANARA ROBECO AMC,273.37,284.17,286.6,271.76,273.37,0,0.0,74.82
RUBICON,RUBICON RESEARCH,938.7,929.95,944.95,919.25,938.7,0,0.0,79.76
PACEDIGITK,PACE DIGITEK,173.09,180,180.79,171.11,173.09,0,0.0,71.66
SYSTMTXC,SYSTEMATIX CORP SERVICE L,72,75,75,72,72,0,0.0,73.3
ANANTAM-IV,ANANTAM HIGHWAYS TRUST,106.06,106,106.11,106,106.06,0,0.0,68.04
FLEXIADD,DSP NIFTY500 FLEXICAP QUALITY 30 ETF,9.64,9.99,9.99,9.6,9.64,0,0.0,67.47
MOENERGY,MOTILAL OSWAL NIFTY ENERGY ETF,40.08,40.16,40.58,39.62,40.08,0,0.0,94.16
MONEYBOXX,MONEYBOXX FINANCE,70,70.3,74.35,67.73,70,0,0.0,64.01
SOLEX,SOLEX ENERGY,1253.2,1293.5,1310.25,1243.15,1253.2,0,0.0,75.54
ADVANCE,ADVANCE AGROLIFE,111.68,114.99,117.5,111.04,111.68,0,0.0,77.54
OMFREIGHT,OM FREIGHT FORWARDERS,80.18,84,84,79,80.18,0,0.0,78.77
GROWWRLTY,GROWW NIFTY REALTY ETF,8.71,9.2,9.2,8.67,8.71,0,0.0,82.02
WEWORK,WEWORK INDIA MANAGEMENT L,535,535,540.55,531,535,0,0.0,77.1
PATELRMART,PATEL RETAIL,217.4,216.8,223.3,211.96,217.4,0,0.0,92.58
SHREEJISPG,SHREEJI SHIPPING GLOBAL L,373.2,366.1,378.45,356.55,373.2,0,0.0,71.96
VIKRAMSOLR,VIKRAM SOLAR,222.79,225,227.4,218.76,222.79,0,0.0,79.46
GROWWNXT50,GROWW NIFTY NEXT 50 ETF,70.02,70.68,70.68,69.5,70.02,0,0.0,80.96
CANHLIFE,CANARA HSBC LIFE INS CO L,140.62,146.5,147.99,138.5,140.62,0,0.0,48.89
MOMENTUM30,KOTAK NIFTY 200 MOMENTUM 30 ETF,30.29,31.36,31.36,30.1,30.29,0,0.0,67.21
MIDWESTLTD,MIDWEST,1277,1306,1322,1266,1277,0,0.0,61.45
GROWWSC250,GROWW NIFTY SMALLCAP 250 ETF,9.42,9.55,9.72,9.39,9.42,0,0.0,83.18
PIRAMALFIN,PIRAMAL FINANCE,1863,1858,1875,1809,1863,0,0.0,52.79
ORKLAINDIA,ORKLA INDIA,647.75,651,656,645.2,647.75,0,0.0,69.26
STUDDS,STUDDS ACCESSORIES,486.45,488,492.35,481.5,486.45,0,0.0,74.41
LENSKART,LENSKART SOLUTIONS,533.85,540,544,527.05,533.85,0,0.0,62.73
GROWWMC150,GROWW NIFTY MIDCAP 150 ETF,220.02,220.01,220.06,218,220.02,0,0.0,77.62
PWL,PHYSICSWALLAH,109.22,107.17,110.5,106.01,109.22,0,0.0,86.11
EMMVEE,EMMVEE PHOTOVOLTAIC PWR L,256.71,274.98,275.8,251.5,256.71,0,0.0,68.09
MODIS,MODIS NAVNIRMAN,360.95,376.7,376.7,356.8,360.95,0,0.0,76.64
ADVENTHTL,ADVENT HOTELS INTERNATI L,155.08,158.94,159.99,154.75,155.08,0,0.0,68.39
ENERGY,MIRAE ASSET NIFTY ENERGY ETF,40.09,40.7,40.7,39.62,40.09,0,0.0,94.47
TMCV,TATA MOTORS,424.55,432,435.45,421.1,424.55,0,0.0,59.23
EUROPRATIK,EURO PRATIK SALES,266.84,267,269,263.8,266.84,0,0.0,94.26
GROWW,BILLIONBRAINS GARAGE VN L,218.02,218,223.7,214.6,218.02,0,0.0,84.98
SMALL250,MIRAE ASSET NIFTY SMALLCAP 250 ETF,16.55,16.68,17.49,16.34,16.55,0,0.0,83.2
PINELABS,PINE LABS,195.84,198.63,199.1,191.71,195.84,0,0.0,82.33
BETA,BETA DRUGS,1336,1350,1359.9,1325,1336,0,0.0,61.85
SHILCTECH,SHILCHAR TECHNOLOGIES,5016.3,5335,5370,4945.5,5016.3,0,0.0,81.34
CAPILLARY,CAPILLARY TECHNO INDIA L,561.15,551.8,570,551,561.15,0,0.0,78.37
UTLSOLAR,FUJIYAMA POWER SYSTEMS L,302.24,290.51,306.25,286,302.24,0,0.0,94.79
TENNIND,TENNECO CLEAN AIR INDIA L,553.85,573,573.05,551.35,553.85,0,0.0,60.54
CHEMICAL,KOTAK NIFTY CHEMICALS ETF,27.86,28.85,28.85,27.81,27.86,0,0.0,84.21
MOIPO,MOTILAL OSWAL BSE SELECT IPO ETF,43.31,44.08,44.88,43.08,43.31,0,0.0,70.66
SOLARWORLD,SOLARWORLD ENERGY SOL,195.13,203.07,206,192.92,195.13,0,0.0,70.71
STYL,SESHAASAI TECHNOLOGIES L,239.85,250,250,238.5,239.85,0,0.0,63.59
JARO,JARO INS OF TEC MG N RE L,414.35,429,429.75,410,414.35,0,0.0,58.52
ARSSBL,ANAND RATHI SH N STK BR L,578.2,587.9,590,565.1,578.2,0,0.0,85.99
PAUSHAKLTD,PAUSHAK,457.15,470.6,476.5,451.15,457.15,0,0.0,72.76
MSCIADD,DSP MSCI INDIA ETF,28.79,28.85,28.93,28.76,28.79,0,0.0,69.87
AONETMMQ50,AONEAMC - AONETMMQ50,9.92,10.7,10.7,9.86,9.92,0,0.0,81.02
ESENSEX,EDELWEISS BSE SENSEX ETF,76.94,77.86,77.86,76.6,76.94,0,0.0,67.33
MOSERVICE,MOTILAL OSWAL NIFTY SERVICES SECTOR ETF,30.51,30.77,30.77,30.4,30.51,0,0.0,68.35
EXCELSOFT,EXCELSOFT TECHNOLOGIES L,90.52,94,97.6,90.16,90.52,0,0.0,79.44
ROCKPP-E1,ROCKINGDCE RS.5 PPD UP,75,0,79,75,75,0,0.0,
SUDEEPPHRM,SUDEEP PHARMA,681.8,700,707,678,681.8,0,0.0,78.94
GROWWCAPM,GROWW NIFTY CAPITAL MARKETS ETF,10.85,11.19,11.19,10.78,10.85,0,0.0,79.12
MOMNC,MOTILAL OSWAL NIFTY MNC ETF,31.62,31.79,31.79,31.22,31.62,0,0.0,82.26
JAYKAY,JAYKAY ENTERPRISES,160.12,163.5,165.89,159.05,160.12,0,0.0,78.12
SKFINDUS,SKF IND (INDUSTRIAL),2263.2,2294.2,2295.4,2245,2263.2,0,0.0,64.13
GLOTTIS,GLOTTIS,59.71,59.01,60.6,56,59.71,0,0.0,80.72
FABTECH,FABTECH TECHNOLOGIES,154.29,158.5,159.65,153.05,154.29,0,0.0,71.37
GAUDIUMIVF,GAUDIUM IVF N WOMEN H L,124.39,127.99,133,118.25,124.39,0,0.0,84.21
CLEANMAX,CLEAN MAX ENVIRO EN SOL L,1057.1,1052.1,1074.7,1040,1057.1,0,0.0,91.99
SRTL,SHREE RAM TWISTEX,49.26,52.4,52.4,48,49.26,0,0.0,72.42
MARKOLINES,MARKOLINES PAVEMENT TEC L,152.43,150.05,153.5,148.58,152.43,0,0.0,71.86
LGEINDIA,LG ELECTRONICS INDIA,1577.9,1559.6,1584.3,1525.5,1577.9,0,0.0,63.29
VIDYAWIRES,VIDYA WIRES,82.72,77.49,88.78,76.85,82.72,0,0.0,95.25
MEESHO,MEESHO,180.69,178.9,182,173.2,180.69,0,0.0,79.33
AEQUS,AEQUS,186.23,185,195.3,176.65,186.23,0,0.0,85.56
PNGSREVA,PNGS REVA DIAMOND JEWEL L,396.9,387.05,403,385.55,396.9,0,0.0,84.68
ABSL10BANK,BIRLASLAMC - ABSL10BANK,166.42,167.01,167.09,166,166.42,0,0.0,57.89
SHRENIK-BZ,SHRENIK,0.39,0.4,0.41,0.39,0.39,0,0.0,59.06
CORONA,CORONA REMEDIES,1633.4,1660,1674.3,1623,1633.4,0,0.0,58.91
WAKEFIT,WAKEFIT INNOVATIONS,142.09,146.99,147.9,141.3,142.09,0,0.0,32.52
MODINATUR,MODI NATURALS,368.1,360.35,384,357.95,368.1,0,0.0,77.81
LEMERITE,LE MERITE EXPORTS,456.8,459.75,468,454.5,456.8,0,0.0,62.71
NEPHROPLUS,NEPHROCARE HEALTH SERV L,533.55,539,545.15,527,533.55,0,0.0,57.1
PARKHOSPS,PARK MEDI WORLD,232.7,230.9,237.29,229.52,232.7,0,0.0,82.93
SMALLADD,DSP NIFTY SMALLCAP 250 ETF,16.48,16.96,16.96,16.38,16.48,0,0.0,74.76
ICICIAMC,ICICI PRUDENTIAL AMC,3293.4,3360.3,3399,3279.1,3293.4,0,0.0,67.28
DIVIDEND,MIRAE ASSET BSE 500 DIVIDEND LEADERS 50 ETF,36.35,36.81,36.81,36.2,36.35,0,0.0,75.89
TOP20,MIRAE ASSET NIFTY TOP 20 EQUAL WEIGHT ETF,8.65,8.83,8.84,8.62,8.65,0,0.0,64.57
KSHINTL,KSH INTERNATIONAL,634.8,629.75,641,606.85,634.8,0,0.0,84.56
GROWWMETAL,GROWW NIFTY METAL ETF,12.08,12.18,12.25,11.99,12.08,0,0.0,84.72
RAJESHEXPO-BZ,RAJESH EXPORTS,126.81,129,129.8,122.8,126.81,0,0.0,82.55
BUILDPRO,SHANKARA BUILDPRO,1099.3,1151.35,1175,1073.3,1099.3,0,0.0,64.0
NEXT50ADD,DSP NIFTY NEXT 50 ETF,70.12,70.01,70.26,69.5,70.12,0,0.0,80.74
ADVAIT,ADVAIT ENRGY TRANSITION L,2009.7,2108,2109.7,1985.2,2009.7,0,0.0,73.82
GROWWCHEM,GROWW NIFTY CHEMICALS ETF,27.85,28.18,28.31,27.71,27.85,0,0.0,83.38
KRISHPP-E1,KRISHIVAL RE.3.50 PPD UP,108,108.05,110.15,108,108,0,0.0,30.91
HALDER,HALDER VENTURE,244.01,245,245,242.56,244.01,0,0.0,48.67
BHARATCOAL,BHARAT COKING COAL,33.72,34.16,34.38,33.31,33.72,0,0.0,65.98
AMAGI,AMAGI MEDIA LABS,377.3,379.95,386,367.9,377.3,0,0.0,76.14
PFCL36-N7,,50900,0,50900,50900,50900,0,0.0,
PFCL41A-NE,,930,0,930,930,930,0,0.0,
OMNI,OMNITECH ENGINEERING,420.75,406,424.9,388.01,420.75,0,0.0,88.67
GROWWHOSPI,GROWWAMC - GROWWHOSPI,48.07,48.84,48.84,47.8,48.07,0,0.0,76.9
DSFCL,DCM SHRIRAM FINE CHEM,25.02,25.5,25.5,24.63,25.02,0,0.0,74.78
KNAGRI,KN AGRI RESOURCES,199.73,202.4,203.01,197.13,199.73,0,0.0,65.65
KWIL,KWALITY WALL'S (INDIA) L,27.19,28.2,28.47,27,27.19,0,0.0,70.51
ATLPP-E1,ATL RE.0.50 PPD UP,9.1,9.15,9.15,9.1,9.1,0,0.0,75.56
FRACTAL,FRACTAL ANALYTICS,947.45,969.75,986,939.25,947.45,0,0.0,80.58
GROWWPSE,GROWWAMC - GROWWPSE,106.56,106.5,106.83,104.18,106.56,0,0.0,89.44
AYE,AYE FINANCE,134.87,137,137,132.65,134.87,0,0.0,82.02
HEALTHCARE,MIRAEAMC - HEALTHCARE,18.67,19,19,18.65,18.67,0,0.0,70.92
GICL,GLOBE INTL CARRIERS,40.48,40.75,40.97,40.31,40.48,0,0.0,57.1
INFRA,MIRAEAMC - INFRA,11.87,11.98,11.98,11.78,11.87,0,0.0,85.11
CEINSYS,CEINSYS TECH,1084.6,1110.4,1121.9,1063.1,1084.6,0,0.0,66.54
DEFENCE,MIRAEAMC - DEFENCE,72.57,74.18,74.18,72.05,72.57,0,0.0,90.02
BONLON,BONLON INDUSTRIES,49.72,50.97,51.88,48,49.72,0,0.0,83.39
ABSLMSCIN,BIRLASLAMC - ABSLMSCIN,28.9,29.13,31,28.74,28.9,0,0.0,53.39
SBIMIDMOM,SBIAMC - SBIMIDMOM,61.37,61.86,62.16,60.87,61.37,0,0.0,79.92
INA,INSOLATION ENERGY,144.5,156,159.8,142,144.5,0,0.0,85.14
IIFL060326-YA,,960,0,965,960,960,0,0.0,
IIFL60326-YB,,1009,0,1009,941,1009,0,0.0,
IIFL06326-YC,,999,0,999,999,999,0,0.0,
SEDEMAC,SEDEMAC MECHATRONICS,1717.7,1679.8,1740,1645.8,1717.7,0,0.0,67.94
KRISHNADEF,KRISHNA DEF AND ALD IND L,1045.05,1090,1111.6,1026.5,1045.05,0,0.0,76.27
GKSL,GUJARAT KIDNEY N SUP SP L,112.44,112.77,113.74,111.52,112.44,0,0.0,74.68
ALGOQUANT,ALGOQUANT FINTECH,54.55,55.61,55.61,53.2,54.55,0,0.0,68.0
KOTYARK,KOTYARK INDUSTRIES,424.05,409.95,434,405.2,424.05,0,0.0,56.77
AEL12126-NI,,1010,0,1010,1007,1010,0,0.0,
AEL120126-NL,,960,0,960,960,960,0,0.0,
AEL1212026-NO,,1022,0,1022,1022,1022,0,0.0,
BANK10ADD,DSPAMC - BANK10ADD,16.71,16.75,16.79,16.59,16.71,0,0.0,64.15
MARSONS,MARSONS,161.04,169.89,172.01,160.1,161.04,0,0.0,73.26
SINGERIND,SINGER INDIA,72.84,74.51,75.09,72.3,72.84,0,0.0,66.68
RSL,RAJPUTANA STAINLESS,132.23,134.95,135.75,130.05,132.23,0,0.0,88.74
SHADOWFAX,SHADOWFAX TECHNOLOGIES L,150.56,155,155.9,149.11,150.56,0,0.0,79.06
BCPL,BCPL RAILWAY INFRA,68.32,68.5,70.5,66.21,68.32,0,0.0,47.85
VALUE,MIRAEAMC - VALUE,16.63,16.62,16.64,16.44,16.63,0,0.0,73.55
GROWWPSUBK,GROWWAMC - GROWWPSUBK,87.33,88.14,89,86.86,87.33,0,0.0,57.04
INNOVISION,INNOVISION,327.85,342,344.75,325,327.85,0,0.0,51.04
CMPDI,CENTRAL MINE P N D INST L,180.85,186.25,189.59,177.55,180.85,0,0.0,65.76
PRABHAPP-E1,PRABHA RE.0.34 PPD UP,54.05,56.99,57,54.05,54.05,0,0.0,
AMIRCHAND,AMIR CHAND JAG KUM (E) L,133.67,138,138.5,133,133.67,0,0.0,24.55
SAIPARENT,SAI PARENTERALS,484.75,481.1,491.1,475.05,484.75,0,0.0,87.99
POWERICA,POWERICA,449.45,455,456.15,441.45,449.45,0,0.0,73.62
SAHLIBHFI,SHALIBHADRA FINANCE,81.47,81.99,82.99,81,81.47,0,0.0,
MOBANK10,MOTILALAMC - MOBANK10,16.72,16.8,16.8,16.63,16.72,0,0.0,
NIMBSPROJ,NIMBUS PROJECTS,193.15,199,199,189.5,193.15,0,0.0,
SBINMID150,SBIAMC - SBINMID150,21.9,22.45,22.45,21.76,21.9,0,0.0,
TCC,TCC CONCEPT,394.25,388,408.05,385.2,394.25,0,0.0,81.66
AARNAV,AARNAV FASHIONS,22.99,23.74,24.47,22.9,22.99,0,0.0,57.03
GSPCROP,GSP CROP SCIENCE,412.75,420.9,420.9,410,412.75,0,0.0,70.7
RIIT-IV,RAAJMARG INFRA INVEST T,110.51,110.3,110.78,110.2,110.51,0,0.0,52.25
TILPP-E1,TIL RS.7.50 PPD UP,150.82,155.01,155.01,149.2,150.82,0,0.0,
ABANSENT,ABANS ENTERPRISES,26.25,26.9,27.8,24.25,26.25,0,0.0,
ABMKNO,A B M KNOWLEDGEWARE,232.6,233,242.55,230,232.6,0,0.0,
ACSTECH,A C S TECHNOLOGIES,41,41.8,41.95,41,41,0,0.0,
AKCAPIT,A K CAPITAL SERVICES,1532.25,1618,1618,1520.2,1532.25,0,0.0,
AMBALALSA,AMBALAL SARABHAI ENT L,35.25,32.35,35.8,31.4,35.25,0,0.0,
ASHIKA,ASHIKA CREDIT CAPITAL L,395.2,400.65,404,390,395.2,0,0.0,
ASTAR,ASIAN STAR CO.,619.5,636,636,601,619.5,0,0.0,
AVAILFC,AVAILABLE FINANCE,156.9,155.45,158.9,151,156.9,0,0.0,
BAJAJST,BAJAJ STEEL INDS.,458.45,470,470,446,458.45,0,0.0,
BATLIBOI,BATLIBOI,81.25,84.8,84.8,80.75,81.25,0,0.0,
BEEKAY,BEEKAY STEEL INDS.,423.05,429.1,429.1,417,423.05,0,0.0,
BENGALASM,BENGAL & ASSAM CO.,6070,6011.05,6220.05,6000,6070,0,0.0,
BI,BILCARE,63.1,64.95,64.95,57.9,63.1,0,0.0,
BIMETAL,BIMETAL BEARINGS,584.5,577.1,590,577.05,584.5,0,0.0,
BIRLAPREC,BIRLA PRECISION TECH L,33.35,35,36.8,32.25,33.35,0,0.0,
BLACKROSE,BLACK ROSE INDS.,84.05,85,85,83.05,84.05,0,0.0,
BLIL,BALMER LAWRIE INVSTS. L,72.3,73.95,73.95,72.1,72.3,0,0.0,
BNAGROCHEM,BN AGROCHEM,237.15,240.95,251,224,237.15,0,0.0,
BNALTD,B & A,416.1,0,439,390.05,416.1,0,0.0,
BTTL,BHILWARA TECHNICAL TEXT L,33.9,34.05,35.15,33.55,33.9,0,0.0,
COCKERILL,JOHN COCKERILL INDIA,5136.7,5160,5238.05,5015.25,5136.7,0,0.0,
COMFINTE,COMFORT INTECH,7.35,7.45,7.6,7.3,7.35,0,0.0,
DAICHI,DAI-ICHI KARKARIA,261.5,263.95,275,250,261.5,0,0.0,
DISAQ,DISA INDIA,12290.1,12580.15,12580.15,12001,12290.1,0,0.0,
DRAGARWQ,DR. AGARWAL'S EYE HOSP L,5004.5,4989.95,5125.05,4835.55,5004.5,0,0.0,
ELANTAS,ELANTAS BECK INDIA,9035.65,9155.8,9155.8,8985,9035.65,0,0.0,
ELCIDIN,ELCID INVESTMENTS,124300,124624.95,125595,122132.8,124300,0,0.0,
ELITECON,ELITECON INTERNATIONAL L,39.2,41.85,41.9,38.95,39.2,0,0.0,
EMPOWER,EMPOWER INDIA,1.75,1.75,1.75,1.65,1.75,0,0.0,
FEDDERSHOL,FEDDERS HOLDING,35.35,35.1,36,34.55,35.35,0,0.0,
FERMENTA,FERMENTA BIOTECH,318.4,326,327.6,314,318.4,0,0.0,
FRONTSP,FRONTIER SPRINGS,1466.25,1494.95,1494.95,1443.3,1466.25,0,0.0,
GNRL,GUJARAT NATURAL RES L,97.85,98.9,100,96.65,97.85,0,0.0,
GRANDOAK,GRAND OAK CANYONS DIST L,30,30,30.8,27.8,30,0,0.0,
GRAVISSHO,GRAVISS HOSPITALITY,27.65,27.75,28,26.95,27.65,0,0.0,
HALDYNGL,HALDYN GLASS,95.15,96.05,99.5,92.85,95.15,0,0.0,
HBESD,H B ESTATE DEVELOPERS L,75.5,80.2,80.2,70.1,75.5,0,0.0,
INDPRUD,INDUSTRIAL & PRU INV CO L,6502,6534.95,6689.75,6502,6502,0,0.0,
INVPRECQ,INVESTMENT & PREC CAST L,608.95,650,655,602,608.95,0,0.0,
IWP,INDIAN WOOD PRODUCTS CO L,34.2,33.8,34.2,33,34.2,0,0.0,
KAMAHOLD,KAMA HOLDINGS,2484.15,2527,2539,2479,2484.15,0,0.0,
KANCHI,KANCHI KARPOORAM,448.2,386.1,463.35,369,448.2,0,0.0,
KIRANVYPAR,KIRAN VYAPAR,195,208,211.45,195,195,0,0.0,
KLBRENG-B,KILBURN ENGINEERING,514.35,513.35,522.95,505.5,514.35,0,0.0,
KOTIC,KOTHARI INDUSTRIAL CORP L,198.85,223.7,223.7,192.3,198.85,0,0.0,
KPL,KWALITY PHARMACEUTICALS L,1621.5,1708.9,1729.95,1600,1621.5,0,0.0,
LAHOTIOV,LAHOTI OVERSEAS,49.1,48.7,50.85,48.4,49.1,0,0.0,
MADHAVIPL,MADHAV INFRA PROJECTS L,9.55,9.3,9.9,9.1,9.55,0,0.0,
MAFATIND,MAFATLAL INDUSTRIES,135.2,140.4,140.4,134,135.2,0,0.0,
MAJESAUT,MAJESTIC AUTO,313.5,317.05,322.35,311.2,313.5,0,0.0,
MCCHRLS-B,MAC CHARLES (INDIA),690,687.95,690,687.95,690,0,0.0,
MENNPIS,MENON PISTONS,57.95,56.15,58,55.5,57.95,0,0.0,
MERCANTILE,MERCANTILE VENTURES,21.65,23.55,23.55,21.25,21.65,0,0.0,
METROGLOBL,METROGLOBAL,128.95,126.1,129.9,123.95,128.95,0,0.0,
MMWL,MEDIA MATRIX WORLDWIDE L,10.3,10.4,10.7,10.1,10.3,0,0.0,
NATIONSTD,NATIONAL STAND (INDIA) L,1404.4,1420.05,1420.05,1404.4,1404.4,0,0.0,
NEAGI,NEELAMALAI AGRO INDS. L,3400,0,3400,3400,3400,0,0.0,
NILE,NILE,1644.1,1661.05,1670,1605.05,1644.1,0,0.0,
NITTAGELA,NITTA GELATIN INDIA,925.45,922.65,935.05,901,925.45,0,0.0,
PIONRINV,PIONEER INVESTCORP,106,104.95,106.25,102.1,106,0,0.0,
PML,PAUL MERCHANTS,583.3,599.95,609,578.05,583.3,0,0.0,
PRADPME,PRADEEP METALS,368.95,380.35,380.4,362.25,368.95,0,0.0,
PRAVEG,PRAVEG,275.9,269,285,255.05,275.9,0,0.0,
PREMCO,PREMCO GLOBAL,427.55,436.5,436.5,425.3,427.55,0,0.0,
QUINT,QUINT DIGITAL,38.15,40.2,40.25,38.1,38.15,0,0.0,
RAJPALAYAM,RAJAPALAYAM MILLS,785.9,779.95,815,771,785.9,0,0.0,
RRIL,R R I L,16.15,16.4,16.6,16.1,16.15,0,0.0,
RSDFIN,R S D FINANCE,81.75,84.8,84.8,81.6,81.75,0,0.0,
SAPPL,SHREE AJIT PULP & PAPER L,294.5,296.25,300,278.05,294.5,0,0.0,
SAYAJIHOTL,SAYAJI HOTELS,280,278.05,280,274.95,280,0,0.0,
SCANSTL,SCAN STEELS,36.75,35.6,38.25,35,36.75,0,0.0,
SEIL,SHANTI EDU INITIATIVES L,180.35,183.95,183.95,180,180.35,0,0.0,
SHARDUL,SHARDUL SECURITIES,27.7,30.6,30.6,27.1,27.7,0,0.0,
SHBAJRG,SHRI BAJRANG ALLIANCE L,177.05,170.1,177.9,170,177.05,0,0.0,
SHINDL,SHARAT INDUSTRIES,147.75,149.6,149.6,147,147.75,0,0.0,
SHRIKRISH,SHRI KRISHNA DEVCON,39.9,47.95,47.95,39,39.9,0,0.0,
SIKA,SIKA INTERPLANT SYSTEMS L,984,991,1017.95,972.35,984,0,0.0,
SONAL,SONAL MERCANTILE,99.8,0,99.8,99.8,99.8,0,0.0,
SURYALA,SURYALATA SPINNING MILL L,365,366.5,380,355.05,365,0,0.0,
TAALTECH,TAAL TECH,2969,3040,3040,2930,2969,0,0.0,
TAMBOLIIN,TAMBOLI INDUSTRIES,159.95,150.05,160,147,159.95,0,0.0,
TECHNVISN,TECHNVISION VENTURES,5723,5817.35,5818.05,5500,5723,0,0.0,
THACKER,THACKER & CO.,1086.2,1019.95,1088.95,1000,1086.2,0,0.0,
THAKDEV,THAKKERS DEVELOPERS,139,139.1,139.1,139,139,0,0.0,
TIMEX,TIMEX GROUP INDIA,337.95,344.15,344.2,323,337.95,0,0.0,
ULTRAMAR,ULTRAMARINE & PIGMENTS L,406.55,409.05,412.4,399.9,406.55,0,0.0,
VELJAN,VELJAN DENISON,978,1027,1027,967,978,0,0.0,
WELSPLSOL,WELSPUN SPECIALTY SOL L,39.85,39.5,40.65,38.95,39.85,0,0.0,
WPIL,W P I L,414.95,422.3,427.15,407,414.95,0,0.0,
ZSARACOM,SARASWATI COMM (INDIA) L,9506.95,10090.05,10090.05,9506.95,9506.95,0,0.0,
